,orderID,anon_customer,order_date,start_ship_date,anon_rep,anon_product_line,anon_product,Qty (Units),line_item_total,anon_category
188,3c5ef91d,Customer_39,2021-11-18 03:04 PM,2021-11-22,Sales Rep_3,Product_Line_1,Product_2,1.0,"$1,600.00",Category_1
189,3c5ef91d,Customer_39,2021-11-18 03:04 PM,2021-11-22,Sales Rep_3,Product_Line_3,Product_34,24.0,$384.00,Category_1
190,3c5ef91d,Customer_39,2021-11-18 03:04 PM,2021-11-22,Sales Rep_3,Product_Line_1,Product_19,1.0,"$1,700.00",Category_1
191,3c5ef91d,Customer_39,2021-11-18 03:04 PM,2021-11-22,Sales Rep_3,Product_Line_3,Product_25,24.0,$432.00,Category_1
192,2da1a0fc,Customer_40,2021-11-18 03:57 PM,2021-11-22,Sales Rep_3,Product_Line_1,Product_21,6.0,"$9,000.00",Category_1
193,2da1a0fc,Customer_40,2021-11-18 03:57 PM,2021-11-22,Sales Rep_3,Product_Line_1,Product_2,6.0,"$9,000.00",Category_1
194,2da1a0fc,Customer_40,2021-11-18 03:57 PM,2021-11-22,Sales Rep_3,Product_Line_1,Product_19,6.0,"$9,000.00",Category_1
195,d3bb11a8,Customer_41,2021-11-18 04:00 PM,2021-11-23,Sales Rep_3,Product_Line_1,Product_21,10.0,"$15,000.00",Category_1
196,d3bb11a8,Customer_41,2021-11-18 04:00 PM,2021-11-23,Sales Rep_3,Product_Line_1,Product_19,10.0,"$15,000.00",Category_1
197,d3bb11a8,Customer_41,2021-11-18 04:00 PM,2021-11-23,Sales Rep_3,Product_Line_1,Product_2,4.05,"$6,075.00",Category_1
198,d3bb11a8,Customer_41,2021-11-18 04:00 PM,2021-11-23,Sales Rep_3,Product_Line_2,Product_42,4.8,"$7,200.00",Category_2
199,f83eb24f,Customer_42,2021-11-19 02:14 PM,2021-11-22,Sales Rep_3,Product_Line_1,Product_19,4.0,"$6,800.00",Category_1
200,f83eb24f,Customer_42,2021-11-19 02:14 PM,2021-11-22,Sales Rep_3,Product_Line_2,Product_4,200.0,"$1,200.00",Category_2
201,d3bb11a8,Customer_41,2021-11-18 04:00 PM,2021-11-23,Sales Rep_3,Product_Line_1,Product_46,1.15,"$1,725.00",Category_1
202,c138a040,Customer_43,2021-11-23 11:04 AM,2021-11-26,Sales Rep_3,Product_Line_1,Product_21,1.0,"$1,500.00",Category_1
203,c138a040,Customer_43,2021-11-23 11:04 AM,2021-11-26,Sales Rep_3,Product_Line_1,Product_18,1.0,"$1,500.00",Category_1
204,c138a040,Customer_43,2021-11-23 11:04 AM,2021-11-26,Sales Rep_3,Product_Line_1,Product_47,0.73,"$1,095.00",Category_1
205,b45f184f,Customer_44,2021-11-23 11:16 AM,2021-11-26,Sales Rep_1,Product_Line_1,Product_48,1.0,"$1,500.00",Category_1
206,b45f184f,Customer_44,2021-11-23 11:16 AM,2021-11-26,Sales Rep_1,Product_Line_1,Product_21,1.0,"$1,500.00",Category_1
207,b45f184f,Customer_44,2021-11-23 11:16 AM,2021-11-26,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,500.00",Category_1
208,151de2f6,Customer_38,2021-11-30 12:07 PM,2021-12-01,Sales Rep_1,Product_Line_1,Product_21,2.0,"$3,600.00",Category_1
209,151de2f6,Customer_38,2021-11-30 12:07 PM,2021-12-01,Sales Rep_1,Product_Line_1,Product_44,1.56,"$2,652.00",Category_1
210,151de2f6,Customer_38,2021-11-30 12:07 PM,2021-12-01,Sales Rep_1,Product_Line_1,Product_19,2.0,"$3,600.00",Category_1
211,40e4a4c2,Customer_36,2021-11-30 08:08 PM,2021-12-02,Sales Rep_1,Product_Line_1,Product_21,2.0,"$3,400.00",Category_1
212,40e4a4c2,Customer_36,2021-11-30 08:08 PM,2021-12-02,Sales Rep_1,Product_Line_2,Product_14,100.0,$500.00,Category_2
213,7d598725,Customer_32,2021-11-30 08:11 PM,2021-12-02,Sales Rep_1,Product_Line_2,Product_23,100.0,$500.00,Category_2
214,7d598725,Customer_32,2021-11-30 08:11 PM,2021-12-02,Sales Rep_1,Product_Line_1,Product_21,2.0,"$3,400.00",Category_1
215,7d598725,Customer_32,2021-11-30 08:11 PM,2021-12-02,Sales Rep_1,Product_Line_2,Product_14,200.0,"$1,000.00",Category_2
216,7d598725,Customer_32,2021-11-30 08:11 PM,2021-12-02,Sales Rep_1,Product_Line_2,Product_27,100.0,$500.00,Category_2
217,7d598725,Customer_32,2021-11-30 08:11 PM,2021-12-02,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,700.00",Category_1
218,a527847d,Customer_34,2021-11-30 08:15 PM,2021-12-02,Sales Rep_1,Product_Line_1,Product_21,2.0,"$3,400.00",Category_1
219,a527847d,Customer_34,2021-11-30 08:15 PM,2021-12-02,Sales Rep_1,Product_Line_2,Product_23,100.0,$500.00,Category_2
220,a527847d,Customer_34,2021-11-30 08:15 PM,2021-12-02,Sales Rep_1,Product_Line_2,Product_14,113.0,$565.00,Category_2
221,a527847d,Customer_34,2021-11-30 08:15 PM,2021-12-02,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,700.00",Category_1
222,090bc71b,Customer_36,2021-12-15 11:04 AM,2021-12-16,Sales Rep_1,Product_Line_1,Product_21,1.0,"$1,500.00",Category_1
223,090bc71b,Customer_36,2021-12-15 11:04 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_23,100.0,$500.00,Category_2
224,090bc71b,Customer_36,2021-12-15 11:04 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_4,50.0,$250.00,Category_2
225,090bc71b,Customer_36,2021-12-15 11:04 AM,2021-12-16,Sales Rep_1,Product_Line_3,Product_34,46.0,$828.00,Category_1
226,0647eaa8,Customer_32,2021-12-15 11:09 AM,2021-12-16,Sales Rep_1,Product_Line_1,Product_21,1.0,"$1,500.00",Category_1
227,0647eaa8,Customer_32,2021-12-15 11:09 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_23,150.0,$750.00,Category_2
228,0647eaa8,Customer_32,2021-12-15 11:09 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_4,100.0,$500.00,Category_2
229,0647eaa8,Customer_32,2021-12-15 11:09 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_27,50.0,$250.00,Category_2
230,40cb7b56,Customer_33,2021-12-15 11:16 AM,2021-12-16,Sales Rep_1,Product_Line_1,Product_21,1.0,"$1,500.00",Category_1
231,40cb7b56,Customer_33,2021-12-15 11:16 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_23,70.0,$350.00,Category_2
232,40cb7b56,Customer_33,2021-12-15 11:16 AM,2021-12-16,Sales Rep_1,Product_Line_3,Product_35,50.0,$650.00,Category_1
233,1d14fcdf,Customer_34,2021-12-15 11:19 AM,2021-12-16,Sales Rep_1,Product_Line_1,Product_21,1.0,"$1,500.00",Category_1
234,1d14fcdf,Customer_34,2021-12-15 11:19 AM,2021-12-16,Sales Rep_1,Product_Line_1,Product_49,1.55,"$2,325.00",Category_1
235,1d14fcdf,Customer_34,2021-12-15 11:19 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_27,50.0,$250.00,Category_2
236,e78c02db,Customer_45,2021-12-15 11:22 AM,2021-12-16,Sales Rep_3,Product_Line_3,Product_50,81.0,"$1,009.26",Category_1
237,e78c02db,Customer_45,2021-12-15 11:22 AM,2021-12-16,Sales Rep_3,Product_Line_3,Product_25,50.0,$623.00,Category_1
238,e78c02db,Customer_45,2021-12-15 11:22 AM,2021-12-16,Sales Rep_3,Product_Line_1,Product_51,90.0,"$1,121.40",Category_1
239,e78c02db,Customer_45,2021-12-15 11:22 AM,2021-12-16,Sales Rep_3,Product_Line_1,Product_52,100.0,"$1,247.00",Category_1
240,0e45ea87,Customer_20,2021-12-15 02:50 PM,2021-12-16,Sales Rep_1,Product_Line_2,Product_23,26.0,$130.00,Category_2
241,0e45ea87,Customer_20,2021-12-15 02:50 PM,2021-12-16,Sales Rep_1,Product_Line_2,Product_4,157.0,$785.00,Category_2
242,0e45ea87,Customer_20,2021-12-15 02:50 PM,2021-12-16,Sales Rep_1,Product_Line_1,Product_53,35.0,$210.00,Category_2
243,1d14fcdf,Customer_34,2021-12-15 11:19 AM,2021-12-16,Sales Rep_1,Product_Line_2,Product_23,100.0,$500.00,Category_2
244,62b974d4,Customer_36,2021-12-27 01:32 PM,2021-12-30,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
245,62b974d4,Customer_36,2021-12-27 01:32 PM,2021-12-30,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
246,6aa48744,Customer_32,2021-12-27 01:34 PM,2021-12-30,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
247,6aa48744,Customer_32,2021-12-27 01:34 PM,2021-12-30,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
248,0d92544e,Customer_34,2021-12-27 01:35 PM,2021-12-30,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
249,0d92544e,Customer_34,2021-12-27 01:35 PM,2021-12-30,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
250,d40d4c43,Customer_37,2021-12-28 11:45 AM,2021-12-30,Sales Rep_1,Product_Line_1,Product_21,0.5,$800.00,Category_1
251,d40d4c43,Customer_37,2021-12-28 11:45 AM,2021-12-30,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
252,d40d4c43,Customer_37,2021-12-28 11:45 AM,2021-12-30,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
253,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_45,1.0,"$1,600.00",Category_1
254,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_55,2.0,"$3,200.00",Category_1
255,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_5,2.0,"$3,200.00",Category_1
256,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_2,2.0,"$3,400.00",Category_1
257,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_42,100.0,$500.00,Category_2
258,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_3,100.0,$500.00,Category_2
259,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_4,100.0,$500.00,Category_2
260,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_27,100.0,$500.00,Category_2
261,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_12,100.0,$500.00,Category_2
262,21771ea8,Customer_36,2022-01-04 10:55 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_53,100.0,$500.00,Category_2
263,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_45,1.0,"$1,600.00",Category_1
264,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_55,1.0,"$1,600.00",Category_1
265,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_5,1.0,"$1,600.00",Category_1
266,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_2,1.0,"$1,600.00",Category_1
267,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_53,100.0,$500.00,Category_2
268,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_27,100.0,$500.00,Category_2
269,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_12,100.0,$500.00,Category_2
270,e12084d4,Customer_32,2022-01-04 11:08 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_4,100.0,$500.00,Category_2
271,4def5847,Customer_20,2022-01-04 11:16 AM,2022-01-05,Sales Rep_1,Product_Line_1,Product_45,1.0,"$1,800.00",Category_1
272,4def5847,Customer_20,2022-01-04 11:16 AM,2022-01-05,Sales Rep_1,Product_Line_1,Product_21,1.0,"$1,500.00",Category_1
273,4def5847,Customer_20,2022-01-04 11:16 AM,2022-01-05,Sales Rep_1,Product_Line_1,Product_2,1.0,"$1,700.00",Category_1
274,4def5847,Customer_20,2022-01-04 11:16 AM,2022-01-05,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,900.00",Category_1
275,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,600.00",Category_1
276,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_5,2.0,"$3,200.00",Category_1
277,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_2,2.0,"$3,200.00",Category_1
278,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_42,100.0,$500.00,Category_2
279,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_3,100.0,$500.00,Category_2
280,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_4,100.0,$500.00,Category_2
281,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_27,100.0,$500.00,Category_2
282,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_2,Product_12,100.0,$500.00,Category_2
283,44399e28,Customer_34,2022-01-04 11:22 AM,2022-01-20,Sales Rep_1,Product_Line_1,Product_53,100.0,$500.00,Category_2
284,e5ca0250,Customer_24,2022-01-05 11:53 AM,2022-01-10,Sales Rep_1,Product_Line_1,Product_45,1.0,"$1,800.00",Category_1
285,e5ca0250,Customer_24,2022-01-05 11:53 AM,2022-01-10,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
286,e5ca0250,Customer_24,2022-01-05 11:53 AM,2022-01-10,Sales Rep_1,Product_Line_1,Product_2,1.0,"$1,700.00",Category_1
287,e5ca0250,Customer_24,2022-01-05 11:53 AM,2022-01-10,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
288,e5ca0250,Customer_24,2022-01-05 11:53 AM,2022-01-10,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,800.00",Category_1
289,e5ca0250,Customer_24,2022-01-05 11:53 AM,2022-01-10,Sales Rep_1,Product_Line_1,Product_39,0.73,"$1,241.00",Category_1
290,ed84589d,Customer_24,2022-01-05 12:13 PM,2022-01-10,Sales Rep_1,Product_Line_1,Product_45,0.5,$900.00,Category_1
291,ed84589d,Customer_24,2022-01-05 12:13 PM,2022-01-10,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,900.00",Category_1
292,637b9f7f,Customer_46,2022-01-07 04:05 PM,2022-01-10,Sales Rep_1,Product_Line_1,Product_21,3.0,"$4,500.00",Category_1
293,637b9f7f,Customer_46,2022-01-07 04:05 PM,2022-01-10,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
294,e5693206,Customer_47,2022-01-12 02:12 PM,2022-01-19,Sales Rep_1,Product_Line_1,Product_21,2.0,"$3,000.00",Category_1
295,e5693206,Customer_47,2022-01-12 02:12 PM,2022-01-19,Sales Rep_1,Product_Line_1,Product_2,1.0,"$1,700.00",Category_1
296,e5693206,Customer_47,2022-01-12 02:12 PM,2022-01-19,Sales Rep_1,Product_Line_2,Product_42,100.0,$500.00,Category_2
297,e5693206,Customer_47,2022-01-12 02:12 PM,2022-01-19,Sales Rep_1,Product_Line_2,Product_23,100.0,$500.00,Category_2
298,e5693206,Customer_47,2022-01-12 02:12 PM,2022-01-19,Sales Rep_1,Product_Line_2,Product_4,100.0,$500.00,Category_2
299,e5693206,Customer_47,2022-01-12 02:12 PM,2022-01-19,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
300,88e7d66f,Customer_48,2022-01-14 02:11 PM,2022-01-18,Sales Rep_1,Product_Line_1,Product_45,2.0,"$3,200.00",Category_1
301,88e7d66f,Customer_48,2022-01-14 02:11 PM,2022-01-18,Sales Rep_1,Product_Line_1,Product_2,2.0,"$3,000.00",Category_1
302,0c37ff14,Customer_49,2022-01-17 03:09 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_42,50.0,$250.00,Category_2
303,0c37ff14,Customer_49,2022-01-17 03:09 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_4,50.0,$250.00,Category_2
304,8dbf7391,Customer_50,2022-01-17 03:21 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_42,50.0,$250.00,Category_2
305,8dbf7391,Customer_50,2022-01-17 03:21 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_4,50.0,$250.00,Category_2
306,a134cf78,Customer_51,2022-01-17 03:23 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_42,50.0,$250.00,Category_2
307,a134cf78,Customer_51,2022-01-17 03:23 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_4,50.0,$250.00,Category_2
308,9377859c,Customer_52,2022-01-17 03:25 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_42,50.0,$250.00,Category_2
309,9377859c,Customer_52,2022-01-17 03:25 PM,2022-01-20,Sales Rep_1,Product_Line_2,Product_4,50.0,$250.00,Category_2
310,9377859c,Customer_52,2022-01-17 03:25 PM,2022-01-20,Sales Rep_1,Product_Line_3,Product_22,65.0,$975.00,Category_1
311,a134cf78,Customer_51,2022-01-17 03:23 PM,2022-01-20,Sales Rep_1,Product_Line_3,Product_22,65.0,$975.00,Category_1
312,8dbf7391,Customer_50,2022-01-17 03:21 PM,2022-01-20,Sales Rep_1,Product_Line_3,Product_22,65.0,$975.00,Category_1
313,0c37ff14,Customer_49,2022-01-17 03:09 PM,2022-01-20,Sales Rep_1,Product_Line_3,Product_22,65.0,$975.00,Category_1
314,f01ea90a,Customer_31,2022-01-23 08:00 AM,2022-01-25,Sales Rep_1,Product_Line_1,Product_45,2.0,"$3,600.00",Category_1
315,f01ea90a,Customer_31,2022-01-23 08:00 AM,2022-01-25,Sales Rep_1,Product_Line_1,Product_21,2.0,"$3,000.00",Category_1
316,f01ea90a,Customer_31,2022-01-23 08:00 AM,2022-01-25,Sales Rep_1,Product_Line_1,Product_2,2.0,"$3,400.00",Category_1
317,f01ea90a,Customer_31,2022-01-23 08:00 AM,2022-01-25,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
318,f01ea90a,Customer_31,2022-01-23 08:00 AM,2022-01-25,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
319,e6f5f771,Customer_20,2022-01-26 01:59 PM,2022-01-31,Sales Rep_1,Product_Line_1,Product_21,4.0,"$6,000.00",Category_1
320,e6f5f771,Customer_20,2022-01-26 01:59 PM,2022-01-31,Sales Rep_1,Product_Line_1,Product_2,0.25,$425.00,Category_1
321,e6f5f771,Customer_20,2022-01-26 01:59 PM,2022-01-31,Sales Rep_1,Product_Line_1,Product_5,0.15,$255.00,Category_1
322,e6f5f771,Customer_20,2022-01-26 01:59 PM,2022-01-31,Sales Rep_1,Product_Line_1,Product_39,0.15,$225.00,Category_1
323,3c8610f0,Customer_33,2022-02-04 04:57 PM,2022-02-07,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
324,3c8610f0,Customer_33,2022-02-04 04:57 PM,2022-02-07,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
325,3180e3b3,Customer_36,2022-02-04 06:30 PM,2022-02-07,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
326,3c673e90,Customer_53,2022-02-08 08:04 AM,2022-02-09,Sales Rep_1,Product_Line_4,Product_54,56.0,$840.00,Category_3
327,3c673e90,Customer_53,2022-02-08 08:04 AM,2022-02-09,Sales Rep_1,Product_Line_4,Product_17,56.0,$840.00,Category_3
328,3d32d4a8,Customer_20,2022-02-16 11:18 AM,2022-02-18,Sales Rep_1,Product_Line_1,Product_44,0.5,$750.00,Category_1
329,3d32d4a8,Customer_20,2022-02-16 11:18 AM,2022-02-18,Sales Rep_1,Product_Line_1,Product_1,0.5,$750.00,Category_1
330,3d32d4a8,Customer_20,2022-02-16 11:18 AM,2022-02-18,Sales Rep_1,Product_Line_1,Product_2,1.0,"$1,500.00",Category_1
331,3d32d4a8,Customer_20,2022-02-16 11:18 AM,2022-02-18,Sales Rep_1,Product_Line_1,Product_19,1.0,"$1,500.00",Category_1
332,3d32d4a8,Customer_20,2022-02-16 11:18 AM,2022-02-18,Sales Rep_1,Product_Line_1,Product_5,0.5,$750.00,Category_1
333,3d32d4a8,Customer_20,2022-02-16 11:18 AM,2022-02-18,Sales Rep_1,Product_Line_1,Product_45,1.0,"$1,500.00",Category_1
334,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_2,Product_42,100.0,$500.00,Category_2
335,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_1,Product_44,2.0,"$3,200.00",Category_1
336,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
337,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_4,Product_54,28.0,$504.00,Category_3
338,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_2,Product_14,100.0,$500.00,Category_2
339,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_2,Product_56,100.0,$500.00,Category_2
340,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_1,Product_5,2.3,"$3,220.00",Category_1
341,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_2,Product_12,100.0,$500.00,Category_2
342,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_1,Product_55,2.0,"$3,600.00",Category_1
343,b0f63ac1,Customer_47,2022-02-25 11:27 AM,2022-03-03,Sales Rep_1,Product_Line_1,Product_53,100.0,$600.00,Category_2
344,538cffac,Customer_54,2022-02-28 12:28 PM,2022-03-02,Sales Rep_1,Product_Line_1,Product_45,1.0,"$1,500.00",Category_1
345,538cffac,Customer_54,2022-02-28 12:28 PM,2022-03-02,Sales Rep_1,Product_Line_1,Product_44,1.0,"$1,800.00",Category_1
346,538cffac,Customer_54,2022-02-28 12:28 PM,2022-03-02,Sales Rep_1,Product_Line_1,Product_1,1.0,"$1,700.00",Category_1
347,c698e9c5,Customer_35,2022-03-04 01:20 PM,2022-03-09,Sales Rep_1,Product_Line_1,Product_55,1.0,"$1,600.00",Category_1
348,c698e9c5,Customer_35,2022-03-04 01:20 PM,2022-03-09,Sales Rep_1,Product_Line_1,Product_47,1.0,"$1,100.00",Category_1
349,c698e9c5,Customer_35,2022-03-04 01:20 PM,2022-03-09,Sales Rep_1,Product_Line_4,Product_17,28.0,$504.00,Category_3
350,acd93703,Customer_55,2022-03-04 01:51 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_54,28.0,$476.00,Category_3
351,acd93703,Customer_55,2022-03-04 01:51 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_17,28.0,$476.00,Category_3
352,7a6916af,Customer_56,2022-03-04 01:53 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_54,28.0,$476.00,Category_3
353,7a6916af,Customer_56,2022-03-04 01:53 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_17,28.0,$476.00,Category_3
354,af8f4af3,Customer_57,2022-03-04 01:57 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_54,28.0,$476.00,Category_3
355,af8f4af3,Customer_57,2022-03-04 01:57 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_17,28.0,$476.00,Category_3
356,f86b12d5,Customer_58,2022-03-04 01:59 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_54,28.0,$476.00,Category_3
357,f86b12d5,Customer_58,2022-03-04 01:59 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_17,28.0,$476.00,Category_3
358,f70e1ce5,Customer_59,2022-03-04 02:01 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_54,28.0,$476.00,Category_3
359,f70e1ce5,Customer_59,2022-03-04 02:01 PM,2022-03-17,Sales Rep_1,Product_Line_4,Product_17,28.0,$476.00,Category_3
360,5320c71f,Customer_60,2022-03-09 11:55 AM,2022-03-14,Sales Rep_1,Product_Line_1,Product_21,9.85,"$10,835.00",Category_1
361,5320c71f,Customer_60,2022-03-09 11:55 AM,2022-03-14,Sales Rep_1,Product_Line_1,Product_2,10.4,"$11,440.00",Category_1
362,5197031b,Customer_20,2022-03-21 02:15 PM,2022-03-24,Sales Rep_1,Product_Line_1,Product_57,4.5,"$2,250.00",Category_1
363,9087c899,Customer_47,2022-03-22 10:21 AM,2022-03-24,Sales Rep_1,Product_Line_1,Product_45,2.0,"$3,200.00",Category_1
364,9087c899,Customer_47,2022-03-22 10:21 AM,2022-03-24,Sales Rep_1,Product_Line_1,Product_5,2.0,"$3,200.00",Category_1
365,9087c899,Customer_47,2022-03-22 10:21 AM,2022-03-24,Sales Rep_1,Product_Line_4,Product_54,18.0,$306.00,Category_3
366,9087c899,Customer_47,2022-03-22 10:21 AM,2022-03-24,Sales Rep_1,Product_Line_4,Product_17,52.0,$884.00,Category_3
367,13f3e90f,Customer_61,2022-03-22 11:05 AM,2022-03-24,Sales Rep_3,Product_Line_6,Product_58,8.0,"$4,000.00",Category_1
368,3b31cbb9,Customer_62,2022-03-25 09:08 AM,2022-04-01,Sales Rep_3,Product_Line_6,Product_59,135.0,"$3,375.00",Category_1
369,90f6f7ff,Customer_63,2022-03-25 09:10 AM,2022-04-01,Sales Rep_1,Product_Line_6,Product_60,706.0,"$41,922.28",Category_1
370,90f6f7ff,Customer_63,2022-03-25 09:10 AM,2022-04-01,Sales Rep_1,Product_Line_6,Product_61,5.0,$296.90,Category_1
371,90f6f7ff,Customer_63,2022-03-25 09:10 AM,2022-04-01,Sales Rep_1,Product_Line_6,Product_62,53.0,"$3,147.14",Category_1
372,90f6f7ff,Customer_63,2022-03-25 09:10 AM,2022-04-01,Sales Rep_1,Product_Line_6,Product_63,1.0,"$1,401.82",Category_4
373,1ad0fb01,Customer_36,2022-03-29 10:23 AM,2022-04-04,Sales Rep_1,Product_Line_3,Product_50,45.0,$675.00,Category_1
374,1ad0fb01,Customer_36,2022-03-29 10:23 AM,2022-04-04,Sales Rep_1,Product_Line_3,Product_64,45.0,$675.00,Category_1
375,1ad0fb01,Customer_36,2022-03-29 10:23 AM,2022-04-04,Sales Rep_1,Product_Line_1,Product_52,45.0,$810.00,Category_1
376,13e4268b,Customer_32,2022-03-29 10:33 AM,2022-04-04,Sales Rep_1,Product_Line_3,Product_50,40.0,$600.00,Category_1
